AMJ_2015_2025_meta
input,final_url,title,authors,doi,source,date,keywords,abstract,note
https://doi.org/10.5465/amj.2014.0849,https://journals.aom.org/doi/10.5465/amj.2014.0849,The Multiple Pathways through which Internal and External Corporate Social Responsibility Influence Organizational Identification and Multifoci Outcomes: The Moderating Role of Cultural and Social Orientations,Omer Farooq; Deborah E. Rupp; Mariam Farooq,10.5465/amj.2014.0849,https://doi.org/10.5465/amj.2014.0849,2016-05-27,corporate social responsibility; cosmopolitan–local orientations; individualism–collectivism; organizational citizenship behavior; organizational identification,"In this paper, we use a social identity theory perspective to study the mechanisms through which internal and external corporate social responsibility (CSR) influence employee identification and its subsequent outcomes, as well as the boundary conditions on these effects. We posit that CSR actions focusing on external stakeholders enhance perceived prestige whereas CSR actions focusing on employee welfare enhance perceived respect—both of which are argued to influence employee organizational identification but differentially impact different forms of employee citizenship. These relationships were predicted to vary in strength, however, due to individual differences in social (local vs. cosmopolitan) and cultural (individualist vs. collectivist) orientations. Data are presented from 408 employees of a fast-moving consumer goods conglomerate operating in South Asia (Study 1) and from 415 employees spanning nine companies in two culturally distinct regions (France and Pakistan, Study 2). The results, which largely support our theoretical framework, are discussed in terms of their implications for both our understanding of the psychology of CSR as well as social identity theory more generally.",ok
https://doi.org/10.5465/amj.2017.0735,https://journals.aom.org/doi/10.5465/amj.2017.0735,Bored by Interest: How Intrinsic Motivation in One Task Can Reduce Performance on Other Tasks,Jihae Shin; Adam M. Grant,10.5465/amj.2017.0735,https://doi.org/10.5465/amj.2017.0735,2019-04-18,job design; roles; and tasks; lab experiment; motivation,"While existing research has demonstrated that intrinsic motivation can increase task performance, jobs are composed of multiple tasks, and it remains to be seen how intrinsic motivation in one task affects performance on other tasks. Drawing on theories of psychological contrast, we hypothesize that high intrinsic motivation in one task reduces performance on less intrinsically motivating tasks. In a field study at a Korean department store, employees with the highest maximum intrinsic motivation in one task had lower average and minimum performance across their other tasks as well as more performance variance across their tasks. In a laboratory experiment in the United States, working on a highly intrinsically motivating initial task led participants to perform worse in a subsequent task if it was uninteresting, but not if it was interesting. This effect was mediated by boredom, but not by a range of other psychological processes. Across both studies, moderate intrinsic motivation in one task was associated with better performance in less interesting tasks than high intrinsic motivation, revealing a curvilinear cross-task effect of intrinsic motivation. Our research advances knowledge about the dark side of intrinsic motivation, the design of work, and the drivers of task performance.",ok
https://doi.org/10.5465/amj.2017.1089,https://journals.aom.org/doi/abs/10.5465/amj.2017.1089?journalCode=amj,Institutional Translation Gone Wrong: The Case of Villages for Africa in Rural Tanzania,Laura Claus; Royston Greenwood; John Mgoo,10.5465/amj.2017.1089,https://doi.org/10.5465/amj.2017.1089,2021-10-27,,"Why do ideas that have been successfully moved across highly different contexts subsequently disappear? To answer this question, we use longitudinal data on the organization Villages for Africa that introduced “macrocredit” loans to rural Tanzanians that would enable them to establish their own village enterprises. Several years after the implementation of the idea, it collapsed. Our findings allow us to make two key contributions. First, we provide a process model of high-distance translation that shows how proponents can strategically introduce an idea across highly different contexts by “culturally detaching” it from its institutional origins, leading to the idea being “culturally assimilated” into the recipient context. However, although cultural detachment and cultural assimilation indicate the successful translation of an idea, the means of doing so can later prompt its rejection. We call this the “reactance effect” of translations across highly different contexts. Second, we showcase the role of history for translation theory more generally. History—particularly the historical relationship between the sociocultural categories of the mzungu (Swahili for “foreigner”) and the villagers—influenced the way in which the macrocredit idea could be introduced to villagers and played a key role in its subsequent rejection.",ok
https://doi.org/10.5465/amj.2021.1425,https://journals.aom.org/doi/abs/10.5465/amj.2021.1425?journalCode=amj,The Gendered Liability of Venture Novelty,Zhenyu Liao; Jack H. Zhang; Nan Wang; William P. Bottom; Dirk Deichmann; Pok Man Tang,10.5465/amj.2021.1425,https://doi.org/10.5465/amj.2021.1425,2023-12-08,,"To hedge unforeseen risk, investors may prioritize male-led ventures that they anticipate most other investors will prefer, arriving at decisions that are biased against women. Yet, little is known about how investors infer such gendered preferences and when they are particularly likely to do so. Integrating insights from third-party bias research with social role theory, we posit that when women propose novel ventures, investors are more apt to make unpromising social approval forecasting—an anticipation of the extent to which other investors will endorse these ventures—and thus withhold funding support. This is because the intensified gender role violations due to women being entrepreneurial in tandem with being novel lead investors to impose harsher judgments that these ventures violate normative business practices. Our hypotheses receive support from results of three methodologically complementary studies, including an archival study of Shark Tank (2009–2019) coupled with preregistered online and field experiments. By casting light on how venture novelty, a key determining factor of entrepreneurial success, makes third-party bias against women particularly salient, our work identifies a less overt “entrepreneurial gender dilemma” and derives new insights into policy-making designed to help women entrepreneurs surmount financial and social barriers in the innovation-based economy.",ok
https://doi.org/10.5465/amj.2022.0640,https://journals.aom.org/doi/abs/10.5465/amj.2022.0640?journalCode=amj,Credentials or Chemistry? Entrepreneur Gender and Cofounder Selection,Steven M. Gray; Travis Howell; Jamie Strassman; Kendall Yamamoto,10.5465/amj.2022.0640,https://doi.org/10.5465/amj.2022.0640,2024-01-16,,"Research on entrepreneurial networking suggests that women may be more likely than men to select cofounders based on their resources (e.g., knowledge, skills, and experience), as a means to counteract investor bias. In contrast, research on gender in networking suggests that women may be more likely than men to select cofounders based on interpersonal attraction (e.g., liking, trustworthiness, and familiarity), because it aligns with their preference for stable and harmonious relationships. In this paper, we reconcile this tension and ask: “How, when, and why do women differ from men in how they choose cofounders?” We propose that women entrepreneurs generally prioritize interpersonal attraction and de-prioritize resources because doing so aligns with their interdependent self-construal, but these relationships are mitigated when legitimacy is low, such that women entrepreneurs decrease their use of interpersonal attraction and increase their focus on resources as a means to bolster legitimacy. We find support for our framework across three studies. Our findings reconcile a key tension in the literature and highlight how interdependent self-construals enable women entrepreneurs to flexibly adjust their networking approach to cofounder selection by prioritizing interpersonal attraction when legitimacy is high and by increasing their use of resource seeking when legitimacy is low.",ok
https://doi.org/10.5465/amj.2021.1244,https://journals.aom.org/doi/abs/10.5465/amj.2021.1244?journalCode=amj,How Do Fieldworkers in Poverty Craft Meaningful Roles to Achieve Social Impact? Female Teachers in Slums in India,Harry G. Barkema; Jacqueline A-M. Coyle-Shapiro; Eva M. le Grand,10.5465/amj.2021.1244,https://doi.org/10.5465/amj.2021.1244,2024-02-21,,"Prior research has adopted a job-crafting perspective to explain why employees attempt to craft their roles meaningfully (Wrzesniewski & Dutton, 2001). We explore this theoretical lens in a new context that is particularly challenging for workers and where it would seem unlikely to apply: poverty. More specifically, we study female teachers in slums in India. We use a mixed-methods approach—first qualitative research, then quantitative research—to contextualize job-crafting theorizing by identifying, conceptualizing, and testing situational challenges and enablers in regard to meaningful work in this context. More specifically, we develop and corroborate new theory suggesting that poverty- and gender-related stressors deplete teachers’ energy and resources, limiting relational job crafting, but that teachers’ identification with the community helps to counteract this challenge, ultimately increasing their social impact. More fundamentally, we show how job-crafting theorizing, contextualized in a poverty setting, helps to explain how social organizations, through their fieldworkers (e.g., female teachers), create social impact.",ok
https://doi.org/10.5465/amj.2023.0564,https://journals.aom.org/doi/abs/10.5465/amj.2023.0564?journalCode=amj,The Fury Beneath the Morphing: A Theory of Defensive Organizing,Declan Fitzsimons; Jennifer Louise Petriglieri; Gianpiero Petriglieri,10.5465/amj.2023.0564,https://doi.org/10.5465/amj.2023.0564,2024-08-05,,"Building on a longitudinal ethnography of a firm whose leaders attempted to organize collaboratively to remedy a drop in performance, this paper develops a theory of defensive organizing—a process that diffuses, deflects, and displaces overwhelming anxiety, and bolsters the power of established leaders. A systems psychodynamic approach helped us theorize how leaders’ conscious intent to collaborate served as a cover for an unconscious effort to stave off anxiety that they could not share and process. We document the arc of defensive organizing across four cycles that begin between leaders and move across groups until the whole organization becomes mobilized to unconsciously mitigate anxiety. We theorize that a common defense mechanism informs sensemaking and motivates enactments in each cycle, coopting organizing to produce a social defense for psychological and social protection. Defensive organizing consolidates, we argue, when it can shield leaders and members of an organization from anxiety while letting them perform their roles. When it cannot, it collapses, taking the leaders with it. This study extends theory by showing how anxiety can make organizing appear sensible yet fail to be adaptive, and how social defenses evolve over time, keeping leaders’ anxiety in check and anxious leaders in charge.",ok
https://doi.org/10.5465/amj.2014.0478,https://journals.aom.org/doi/10.5465/amj.2014.0478,The Operational and Signaling Benefits of Voluntary Labor Code Adoption: Reconceptualizing the Scope of Human Resource Management in Emerging Economies,Mevan Jayasinghe,10.5465/amj.2014.0478,https://doi.org/10.5465/amj.2014.0478,2015-08-24,emerging economy; human resource management; labor code; labor standards,"Labor codes have been voluntarily adopted and used by manufacturers in emerging economies for the past two decades as a means of ensuring minimally acceptable or core labor standards for workers. However, far too little is known of the potential benefits from the voluntary adoption of labor codes to the manufacturer, and prior human resource management research has been virtually silent on the business implications of their use for emerging economy manufacturers participating in global supply chains. Drawing on previous work across multiple disciplines and proposing a framework that extends human resource management theory more explicitly and rigorously to the context of emerging economy manufacturing, I theorize and demonstrate that the voluntary adoption of a labor code can constitute an effective human resource investment in emerging economies in improving establishment-level employee outcomes and operational and financial performance. The hypotheses are tested using longitudinal data on a sample of apparel manufacturing plants in Sri Lanka. Implications of this study include providing insight into how to expand the scope and relevance of human resource management theory to better understand research and practice in emerging economies.",ok
https://doi.org/10.5465/amj.2022.0909,https://journals.aom.org/doi/abs/10.5465/amj.2022.0909?journalCode=amj,CEO Political Partisanship and Corporate Misconduct,Thomas J. Fewer; Murat Tarakci,10.5465/amj.2022.0909,https://doi.org/10.5465/amj.2022.0909,2024-08-23,,"Are firms led by liberal versus conservative CEOs more likely to engage in corporate misconduct? This study unearths the ideological bases of misconduct by distinguishing the values and identity perspectives of political ideology. Rather than attributing misconduct to liberal or conservative values, we introduce and examine CEO political partisanship—that is, the strength of a CEO’s identification with political and ideological groups. We hypothesize and find robust evidence for a positive relationship between CEO political partisanship and corporate misconduct in a sample of Fortune 500 CEOs from 2010 to 2018. Our findings thus contribute to the conversation on the role of political ideology in organizations by unearthing the organizational implications of political identities. As CEOs increasingly engage in political discussions and political divisions grow stronger, our study offers a timely warning about the harmful link between CEO political partisanship and corporate misconduct.",ok
https://doi.org/10.5465/amj.2019.0492,https://journals.aom.org/doi/abs/10.5465/amj.2019.0492?journalCode=amj,Which Ideas for Change Are Endorsed? How Agentic and Communal Voice Affects Endorsement Differently for Men and for Women,Elizabeth J. McClean; Sijun Kim; Tomas Martinez,10.5465/amj.2019.0492,https://doi.org/10.5465/amj.2019.0492,2022-04-14,cross-sectional; organizational citizenship behavior; organizational development and change; survey,"This paper explores how gender affects idea endorsement. We depart from the existing approach, which considers the effect of gender and other factors in isolation, and propose that endorsement depends on who suggests which ideas and in what ways. Drawing upon expectancy violations theory, we argue that “positive counter-stereotypical voice”—conceptualized as an idea that signals desirable traits stereotypically associated with the opposite gender—is more likely to be endorsed compared to “positive yet stereotypical voice” (i.e., that signals desirable traits consistent with stereotypical expectations of the speaker’s gender). We argue that communal voice for men and agentic voice for women constitute positive counter-stereotypical voice, whereas agentic voice for men and communal voice for women constitute positive stereotypical voice. Then, we examine why positive counter-stereotypical voice results in positive evaluations—endorsement—by arguing that it affects attributions of competence and benevolence, albeit differently for men and for women. We test our hypotheses across three studies—one field and two experimental. Combined, we contribute to both the voice and gender literatures and shed new light on our understanding of how and why women and men get their ideas endorsed.",ok
https://doi.org/10.5465/amj.2013.0566,https://journals.aom.org/doi/10.5465/amj.2013.0566,Perceptions of Employee Volunteering: Is It “Credited” or “Stigmatized” by Colleagues?,Jessica B. Rodell; John W. Lynch,10.5465/amj.2013.0566,https://doi.org/10.5465/amj.2013.0566,2015-07-17,employee volunteering; person perception; reputation,"As research begins to accumulate on employee volunteering, it appears that this behavior is largely beneficial to employee performance and commitment. It is less clear, however, how employee volunteering is perceived by others in the workplace. Do colleagues award volunteering “credit” (e.g., associating it with being concerned about others) or do they “stigmatize” it (e.g., associating it with being distracted from work)? Moreover, do those evaluations predict how colleagues actually treat employees who volunteer more often? Adopting a reputation perspective, we draw from theories of person perception and attribution to explore these research questions. The results of a field study reveal that colleagues gave credit to employee volunteering when they attributed it to intrinsic reasons and stigmatized employee volunteering when they attributed it to impression management reasons. Ultimately, through the awarded credits, volunteering was rewarded by supervisors (with the allocation of more resources) and coworkers (with the provision of more helping behavior) when it was attributed to intrinsic motives—a relationship that was amplified when stigmas were low and mitigated when stigmas were high. The results of a laboratory experiment further confirmed that volunteering was both credited and stigmatized, distinguishing it from citizenship behavior, which was credited but not stigmatized.",ok
https://doi.org/10.5465/amj.2019.0711,https://journals.aom.org/doi/abs/10.5465/amj.2019.0711?journalCode=amj,The Impact of Executive Verbal Communication on the Convergence of Investors’ Opinions,Wei Guo; Metin Sengul; Tieying Yu,10.5465/amj.2019.0711,https://doi.org/10.5465/amj.2019.0711,2021-12-21,strategic leadership; corporate communication; investor opinion convergence,"This paper studies the influence of executive verbal communication on the convergence of investors’ opinions, defined as reduction of differences in investors’ valuations. Building on the corporate communication and sense-giving literatures, we argue that executive verbal communication impacts investor opinion convergence through its influence not only on disclosure of new information, but also on the comprehensibility and credibility of the information conveyed. Accordingly, we hypothesize that the newness, simplicity, and unscriptedness of executive verbal communication are all positively associated with investor opinion convergence. We also argue that the effect of executive communication on investor opinion convergence will be amplified when investors have a greater demand for information as would be the case for those firms with higher earnings uncertainty. Using a unique research design and second-by-second intraday stock trading data from 10,415 conference calls of 847 publicly listed firms between 2005 and 2012, we found strong support for our predictions.",ok
https://doi.org/10.5465/amj.2017.0291,https://journals.aom.org/doi/10.5465/amj.2017.0291,Does Losing Temporary Workers Matter? The Effects of Planned Turnover on Replacements and Unit Performance,Federica De Stefano; Rocio Bonet; Arnaldo Camuffo,10.5465/amj.2017.0291,https://doi.org/10.5465/amj.2017.0291,2019-08-22,human capital theory; human resource management and industrial relations; panel/pooled,"This study examines the performance consequences of planned turnover. In particular, we investigate the departure of temporary workers due to the expiration of their contracts. We reconcile the contradictory predictions of collective turnover research—that any type of worker’s exit impairs organizational performance—and of contingent work research—that temporary workers’ exits improve organizational performance because they provide flexibility. We argue that the planned turnover of temporary workers has an inverted U-shaped relationship with unit performance because it combines flexibility benefits and disruption costs. We also argue that the costs of planned temporary worker turnover are moderated by the proportion and the firm-specific experience of their replacements. We test these arguments using longitudinal monthly data from a leading multinational company in the food and beverage industry, and find support for our hypotheses. The study suggests that managers hiring temporary workers should consider the cost of losing them and challenges the widespread scholarly and managerial assumption that temporary workers are disposable resources.",ok
https://doi.org/10.5465/amj.2013.0775,https://journals.aom.org/doi/10.5465/amj.2013.0775,Entrepreneurship in Regulated Markets: Framing Contests and Collective Action to Introduce Pay TV in the U.S.,Kerem Gurses; Pinar Ozcan,10.5465/amj.2013.0775,https://doi.org/10.5465/amj.2013.0775,2014-09-24,collective action; entrepreneurship; framing contests; institutions; regulation,"In their endeavor to establish new products and services, entrepreneurs can face strong resistance from market incumbents whose resources and market position they threaten. This paper looks at the battles between entrepreneurs and market incumbents in a regulated market where various institutional actors (e.g., regulators, courts) have the power to protect the incumbents by hindering the entrepreneurs. Our comparison of one failed and one successful attempt to introduce pay TV in the U.S. reveals how entrepreneurs can first enter a regulated market without facing resistance, and then introduce a new frame to legitimize their product or service despite growing resistance from incumbents. Our framework highlights framing as a strategy and framing contests as a mechanism through which entrepreneurs and incumbents can battle to enable or disable institutional change. As part of this process, we also uncover how entrepreneurs evolve from self-serving actors with no field-level intentions to powerful groups that create a ripple effect in their environment by moving their target of influence from private to institutional actors. Our work constitutes a step toward a more “realistic” tale of institutional change.",ok
https://doi.org/10.5465/amj.2012.0575,https://journals.aom.org/doi/10.5465/amj.2012.0575,Fashion with a Foreign Flair: Professional Experiences Abroad Facilitate the Creative Innovations of Organizations,Frédéric C. Godart; William W. Maddux; Andrew V. Shipilov; Adam D. Galinsky,10.5465/amj.2012.0575,https://doi.org/10.5465/amj.2012.0575,2014-05-08,creativity; culture; fashion industry; innovation; multicultural experience; social networks,"This research explores whether the foreign professional experiences of influential executives predict firm-level creative output. We introduce a new theoretical model, the foreign experience model of creative innovations, to explain how three dimensions of executives' foreign work experiences—breadth, depth, and cultural distance—predict an organization's “creative innovations,” which we define as the extent to which final, implemented products or services are novel and useful from the standpoint of external audiences. We examined 11 years (21 seasons) of fashion collections of the world's top fashion houses and found that the foreign professional experiences of creative directors predicted the creativity ratings of their collections. The results revealed individual curvilinear effects for all three dimensions: moderate levels of breadth and cultural distance were associated with the highest levels of creative innovations, whereas depth showed a decreasing positive effect that never turned negative. A significant three-way interaction shows that depth is the most critical dimension for achieving creative innovations, with breadth and cultural distance important at low but not high levels of depth. Our results show how and why leaders' foreign professional experiences can be a critical catalyst for creativity and innovation in their organizations.",ok
https://doi.org/10.5465/amj.2020.1231,https://journals.aom.org/doi/abs/10.5465/amj.2020.1231?journalCode=amj,"Inside-Out, Outside-In, or All-in-One? The Role of Network Sequencing in the Elaboration of Ideas",Anne L. J. Ter Wal; Paola Criscuolo; Ammon Salter,10.5465/amj.2020.1231,https://doi.org/10.5465/amj.2020.1231,2023-04-19,,"The structure of advice and support networks within organizations has a profound impact on the elaboration of novel ideas. We explore how the sequence in which individuals expose ideas to their network contacts affects their innovation performance. We argue that, during idea elaboration, inside-out network sequencing—that is, mobilizing input and support from inner-circle ties before outer-circle ones—yields an innovation performance advantage over outside-in network sequencing and all-in-one mobilization of network contacts. Inside-out network sequencing generates valuable early feedback and support from inner-circle ties that actively engage with ill-defined, ill-structured, and uncertain ideas, and delays exposure to outer-circle ties until ideas can better withstand criticism from beyond the social circle where they emerged. We further contend that the benefits of inside-out network sequencing are amplified in environments that lack support for innovation. Using an analysis of survey data and archival innovation performance records for 301 research and development scientists and engineers in a large multinational firm, we find support for our predictions.",ok
https://doi.org/10.5465/amj.2016.0094,https://journals.aom.org/doi/10.5465/amj.2016.0094,Introducing Team Mindfulness and Considering its Safeguard Role Against Conflict Transformation and Social Undermining,Lingtao Yu; Mary Zellmer-Bruhn,10.5465/amj.2016.0094,https://doi.org/10.5465/amj.2016.0094,2017-04-17,conflict transformation; mindfulness; relationship conflict; social undermining; task conflict; teams,"The authors introduce the concept of team mindfulness, defined as a shared belief among team members that their interactions are characterized by awareness and attention to present events, and experiential, nonjudgmental processing of within-team experiences. Team mindfulness is examined as a safeguard against multilevel team conflict transformation processes. Results from three multi-wave field studies validate a team mindfulness instrument and indicate that team mindfulness (1) negatively relates to team relationship conflict, (2) reduces the connection between task conflict and relationship conflict at the team level, (3) and reduces the cross-level spillover of team relationship conflict to individual social undermining. The research contributes to the growing workplace mindfulness literature by conceptualizing mindfulness at the team level and demonstrating its positive effects for team functioning. Results also contribute to research on team conflict and social undermining, showing that team mindfulness is a promising intervention to reduce team conflict and its ill effects.",ok
https://doi.org/10.5465/amj.2013.0657,https://journals.aom.org/doi/10.5465/amj.2013.0657,Converging Winds: Logic Hybridization in the Colorado Wind Energy Field,Jeffrey G. York; Timothy J. Hargrave; Desirée F. Pacheco,10.5465/amj.2013.0657,https://doi.org/10.5465/amj.2013.0657,2015-06-08,entrepreneurship; hybrid logics; hybrid organizations; institutional logics; institutional theory; social movements; sustainability; wind energy,"This study explores the hybridization of field-level logics, a process that integrates previously incompatible logics within an organizational field. Through an inductive study of the wind energy field in Colorado, we find that logic hybridization resulted when social movement organizations (SMOs), electric utility firms, hybrid organizations, and policy makers variously responded to incompatibility between economizing and ecologizing logics. After compromise with electric utilities and efforts to justify wind power in economic terms failed to reduce the dominance of the economizing logic, SMOs switched tactics to promote the ecologizing logic. Once SMOs succeeded in altering the balance of power in the field, hybrid organizations then emerged to legitimize a new set of frames, practices, and arrangements that integrated the previously incompatible logics. Electric utility firms and policy makers then formalized and embedded the new hybridized logic in the field. Our findings suggest that the hybridization of field-level logics is a complex process in which organizational actions and field-level conditions recursively influence each other over time. This process is critical to understanding how entrepreneurs, firms, policy makers, and SMOs each contribute to the emergence of environmentally relevant sectors.",ok
https://doi.org/10.5465/amj.2011.0276,https://journals.aom.org/doi/10.5465/amj.2011.0276,I Need Time! Exploring Pathways to Compliance under Institutional Complexity,Aafke G. M. Raaijmakers; Patrick A. M. Vermeulen; Marius T. H. Meeus; Charlene Zietsma,10.5465/amj.2011.0276,https://doi.org/10.5465/amj.2011.0276,2014-01-28,compliance; experimental vignette study; institutional complexity; institutional pressures; mixed method; practice adoption; strategic responses; time,"In this study, we examined responses to institutional complexity by analyzing when and how organizations respond to a coercive institutional demand from a powerful constituent when other important constituents do not accept the demand as legitimate. We experimentally manipulated institutional complexity and gauged the time to compliance of 100 childcare managers in the Netherlands, and then asked them to describe and explain their anticipated responses to multiple pressures. We found that institutional complexity leads decision makers to delay compliance, but usually not passively: decision makers used the time before compliance to attempt to reduce institutional complexity by neutralizing opposing pressures, challenging the coercive pressure, adapting the practice to suit opponents and their own personal beliefs, and/or waiting to see how the situation would unfold as multiple parties influenced one another. We found two factors influenced decision makers' choice of responses: (1) their interpretation of institutional complexity and (2) their personal beliefs toward the practice itself. Our findings contribute to an emerging understanding of how decision makers interpret and respond to institutional complexity, and thus complement recent studies in the institutional complexity literature.",ok
https://doi.org/10.5465/amj.2016.4003,https://journals.aom.org/doi/10.5465/amj.2016.4003,The Digital Workforce and the Workplace of the Future,Amy Colbert; Nick Yee; Gerard George,10.5465/amj.2016.4003,https://doi.org/10.5465/amj.2016.4003,2016-05-09,,,From the Editors
https://doi.org/10.5465/amj.2016.0471,https://journals.aom.org/doi/10.5465/amj.2016.0471,Saving Face: How Exit in Response to Negative Press and Star Analyst Downgrades Reflects Reputation Maintenance by Directors,Joseph S. Harrison; Steven Boivie; Nathan Y. Sharp; Richard J. Gentry,10.5465/amj.2016.0471,https://doi.org/10.5465/amj.2016.0471,2018-06-22,director exit; identity theory; media attention; reputation maintenance; self-determination theory; star equity analysts; stock downgrades,"This paper explores the extrinsic and intrinsic motivations driving individual-level responses to reputational threats in the context of the director labor market. Integrating work on reputation with self-determination and identity theories, we theorize that negative attention from the media and star equity analysts threatens directors’ reputations, motivating proactive behavior to mitigate both the external and internal consequences of reputation damage. Using a sample of directors of S&P 1500 firms between 2003 and 2014, we argue and find that negative media coverage and downgrades by star equity analysts are positively related to director exit, even after controlling for firm performance, overall media visibility, and negative events such as lawsuits and financial restatements. We also find that director status intensifies the effect of negative media coverage on exit, serving as the board chair attenuates the effect of star analyst downgrades on exit, and director tenure intensifies the effects of both negative media coverage and star downgrades on exit. In post-hoc testing, we provide further evidence of director reputation maintenance by demonstrating the counterintuitive finding that negative attention from the media and star analysts also increases directors’ likelihood of joining the boards of other S&P 1500 firms.",ok
https://doi.org/10.5465/amj.2015.0726,https://journals.aom.org/doi/10.5465/amj.2015.0726,Corporate Volunteering Climate: Mobilizing Employee Passion for Societal Causes and Inspiring Future Charitable Action,Jessica B. Rodell; Jonathan E. Booth; John W. Lynch; Kate P. Zipay,10.5465/amj.2015.0726,https://doi.org/10.5465/amj.2015.0726,2017-01-10,collective pride; corporate volunteering climate; volunteering intentions,"Today’s corporations are increasingly engaging in efforts to address societal concerns ranging from hunger and poverty to education and financial stability, predominantly through corporate volunteering. Yet, because research has been focused on the individual volunteer we still know relatively little about how corporate volunteering can help address grand challenges. In this study, we introduce the concept of “corporate volunteering climate” in order to examine the broader, more system-level functioning of corporate volunteering in workplaces. Drawing on the sensemaking process, we theorize about how this climate develops—to what extent is it driven by company-level policies versus employee convictions for a cause? We also explore the potential influence of corporate volunteering climate for volunteers and non-volunteers, in terms of the workplace (through employee affective commitment) and the community (through employee intentions to volunteer, whether through corporate opportunities or personally). The results of a study conducted with United Way Worldwide suggest that corporate volunteering climate arises through both employee belief in the cause and corporate policies, and that these forces act as substitutes for each other. Moreover, by fostering a sense of collective pride among employees, this climate is related to affective commitment, and corporate and personal volunteering intentions.",ok
https://doi.org/10.5465/amj.2016.0071,https://journals.aom.org/doi/10.5465/amj.2016.0071,"Planning for Future Leadership: Procedural Rationality, Formalized Succession Processes, and CEO Influence in CEO Succession Planning",Donald J. Schepker; Anthony J. Nyberg; Michael D. Ulrich; Patrick M. Wright,10.5465/amj.2016.0071,https://doi.org/10.5465/amj.2016.0071,2018-04-20,board dynamics; CEO influence; CEO succession; succession planning,"Despite substantive organizational ramifications, surprisingly little theory explains executive succession planning processes. A firm’s board of directors has the fiduciary responsibility to select CEOs, but, historically, boards have failed to exercise this authority. Increasing focus on corporate governance has prompted directors to become more engaged in organizational management, but boards face significant barriers to gathering and processing information. However, there is a dearth of research examining how boards overcome informational barriers to enhance decision-making effectiveness. Accordingly, the current study integrates procedural rationality in decision-making with research on boards as information-processing groups to explore how and why boards conduct succession planning processes. Procedural rationality results in formalized processes designed to collect essential information about CEO succession candidates; these processes, in turn, lead to a greater quantity and quality of CEO succession candidates. We also illustrate how CEOs can influence the effectiveness of board information gathering and processing. The tests of the theoretically generated hypotheses rely on in-depth qualitative interviews, coupled with unique survey and archival data from 355 firm-year observations of 218 large organizations, collected over three years.",ok
https://doi.org/10.5465/amj.2017.0468,https://journals.aom.org/doi/abs/10.5465/amj.2017.0468?journalCode=amj,"Customer Concentration, Executive Attention, and Firm Search Behavior",Weiguo Zhong; Zhiming Ma; Tony W. Tong; Yuchen Zhang; Luqun Xie,10.5465/amj.2017.0468,https://doi.org/10.5465/amj.2017.0468,2021-10-27,,"It is unclear why, despite the increasing emphasis on innovation in modern business, firms are still myopic in their search efforts. Although prior studies have examined the role of supply-side factors such as technologies, capabilities, and managerial cognition, they rarely explore how demand-side factors such as customers can shape managerial cognition and firm search behavior. Extending the attention-based view to the demand side, we argue that major customers channel the attention of executives to the existing competitive environment, resources and capabilities, and management practices (i.e., existing-oriented attention), resulting in firms’ increased emphasis on deep search within familiar domains and limiting their search in new fields. Through an empirical examination of the patenting behavior of U.S. publicly listed firms, we show that customer concentration increases search depth and decreases search breadth via executives’ existing-oriented orientation. We also find that both performance feedback above social aspiration levels and product market competition amplify the effects of customer concentration. Our study contributes to the organizational search literature by adding a demand-side explanation. It also extends the cognition view by foregrounding the role of customers in shaping executive attention. Moreover, it explores the interaction between supply- and demand-side factors in driving firm search behavior.",ok
https://doi.org/10.5465/amj.2016.1008,https://journals.aom.org/doi/10.5465/amj.2016.1008,Actions Speak Louder than Words: How Figurative Language and Gesturing in Entrepreneurial Pitches Influences Investment Judgments,Jean S. Clarke; Joep P. Cornelissen; Mark P. Healey,10.5465/amj.2016.1008,https://doi.org/10.5465/amj.2016.1008,2019-04-18,entrepreneurship (general); entrepreneurship; topic areas; lab experiment; quantitative orientation; research methods; qualitative orientation (general); qualitative orientation; research methods,"A key challenge for entrepreneurs is to convince investors of their business ideas via a pitch. While scholars have started to explore how entrepreneurs convey their passion and preparedness in a pitch, they have overlooked the possible variation that exists in entrepreneurs’ verbal and nonverbal expressions. We build on research in cognitive science and entrepreneurship to examine the nature and influence of specific forms of speech and gesturing used by entrepreneurs when pitching. In an initial qualitative field study we identify distinct pitching strategies entrepreneurs use, involving different combinations of verbal tactics (i.e., using literal and figurative language to frame a venture) and gesture (i.e., using different types of hand gestures to emphasize parts of their pitch and convey product and venture ideas). In a subsequent experimental study, we examine the impact of these strategies on investors’ propensity to invest. We find that, although variation in the type of language used by an entrepreneur has limited effects, using gestures to depict and symbolize business ideas has strong positive effects. Our findings indicate that the skilled use of gestures by entrepreneurs helps potential investors imagine aspects of a new venture for themselves, thereby enhancing perception of its investment potential.",ok
